img_id,dataset,route,level,score,reason,parse_tier
10418.jpg,spaq,r4,,3.1344,"软门控(bare 0.33/rich 0.35/multi 0.33) | Severe motion blur dominates, obscuring dog's face and details; low resolution and noise further degrade clarity.",1
10419.jpg,spaq,r4,,3.4381,"软门控(bare 0.30/rich 0.38/multi 0.32) | Severe motion blur and overexposed sky dominate, making details indistinct and visually jarring; poor overall impression.",1
10420.jpg,spaq,r4,,1.48,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, making content unrecognizable; completely unacceptable for any practical use.",1
10421.jpg,spaq,r4,,3.1164,"软门控(bare 0.33/rich 0.33/multi 0.34) | Severe lens flare, extreme blur, and poor lighting dominate; details are lost, making the image visually distracting and hard to interpret.",1
10422.jpg,spaq,r4,,7.4707,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clean, well-lit bathroom with modern fixtures; minor dust on mirror and door hinge slightly detract but are easily overlooked.",1
10423.jpg,spaq,r4,,6.7923,软门控(bare 0.34/rich 0.32/multi 0.34) | Clear stone with legible red characters; natural setting and slight weathering add character; minor debris in background is barely noticeable.,1
10424.jpg,spaq,r4,,3.1274,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur dominates, obscuring details of the bicycle and brick wall; image appears shaky and unsteady, making it hard to view clearly.",1
10425.jpg,spaq,r4,,5.4456,软门控(bare 0.31/rich 0.35/multi 0.34) | Fence shows weathering and paint loss; barbed wire adds clutter. Overall acceptable but flawed.,1
10426.jpg,spaq,r4,,7.1282,"软门控(bare 0.36/rich 0.31/multi 0.33) | Clear, well-lit image with vibrant colors; minor background clutter (keyboard) doesn't distract from main subject.",1
10427.jpg,spaq,r4,,3.4935,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur on yellow object dominates image, making it unrecognizable and distracting despite otherwise clear red leather background.",1
10428.jpg,spaq,r4,,1.4803,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10429.jpg,spaq,r4,,5.8188,"软门控(bare 0.35/rich 0.31/multi 0.34) | Front bird is clear but wire mesh dominates view, creating visual clutter. Background is blurry and wet ground reduces appeal. Acceptable but flawed.",1
10430.jpg,spaq,r4,,3.1323,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe underexposure dominates; most of the image is black, obscuring details and making content unreadable except for bright window areas.",1
10431.jpg,spaq,r4,,5.4659,软门控(bare 0.33/rich 0.33/multi 0.34) | Strong backlighting causes severe underexposure on building facades; sky is overexposed but overall composition is clear and structurally sound.,1
10432.jpg,spaq,r4,,3.4733,"软门控(bare 0.34/rich 0.33/multi 0.32) | Severe motion blur dominates, making subjects and background indistinct; poor sharpness and focus ruin overall clarity and viewer experience.",1
10433.jpg,spaq,r4,,1.7996,软门控(bare 0.33/rich 0.35/multi 0.32) | Severe motion blur and low resolution make subject unrecognizable; unacceptable for any practical use.,1
10434.jpg,spaq,r4,,3.443,"软门控(bare 0.30/rich 0.37/multi 0.33) | Severe underexposure dominates; most details lost in shadows, sky blown out, overall dark and unviewable.",1
10435.jpg,spaq,r4,,1.4854,软门控(bare 0.36/rich 0.32/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10436.jpg,spaq,r4,,5.1325,软门控(bare 0.34/rich 0.33/multi 0.33) | Dull lighting and muted colors make image flat; slight blur and noise present but not distracting; overall acceptable for casual viewing.,1
10437.jpg,spaq,r4,,4.4803,"软门控(bare 0.32/rich 0.35/multi 0.33) | Blurry motion and overexposed sky dominate; details lost in trees and building, but overall scene is recognizable and not severely flawed.",1
10438.jpg,spaq,r4,,3.1328,"软门控(bare 0.34/rich 0.34/multi 0.33) | Severe blur and lack of focus dominate; details are lost, making the image hard to interpret despite acceptable composition.",1
10439.jpg,spaq,r4,,3.133,"软门控(bare 0.33/rich 0.33/multi 0.33) | Severe blur and overexposure dominate; details lost, especially in background; harsh glare on right side makes image unpleasant and hard to view.",1
10440.jpg,spaq,r4,,1.4513,"软门控(bare 0.31/rich 0.37/multi 0.32) | Severe motion blur and overexposure dominate, making content unrecognizable; unacceptable for any viewer.",1
10441.jpg,spaq,r4,,5.132,"软门控(bare 0.34/rich 0.33/multi 0.33) | Fair quality: skin texture and glasses reflections are noticeable, but overall image is clear and acceptable for casual use.",1
10442.jpg,spaq,r4,,1.4707,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur dominates, obscuring subjects and details; image is unrecognizable and unusable for any purpose.",1
10443.jpg,spaq,r4,,5.136,"软门控(bare 0.32/rich 0.34/multi 0.34) | Blurry and low contrast; motion blur evident, but scene is recognizable and not distracting enough to be unacceptable.",1
10444.jpg,spaq,r4,,6.8332,"软门控(bare 0.31/rich 0.36/multi 0.34) | Dull overcast lighting and muted colors, but composition is balanced; no major flaws or distractions.",1
10445.jpg,spaq,r4,,7.1318,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear sky and good lighting; minor clutter from wires and signage, but overall composition is balanced and visually acceptable.",1
10446.jpg,spaq,r4,,4.8067,软门控(bare 0.33/rich 0.35/multi 0.32) | Low contrast and hazy atmosphere make scene dull; details are soft but not unusable; overall acceptable for casual viewing.,1
10447.jpg,spaq,r4,,2.1456,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur dominates the image; details of buildings are indistinct, making it visually unacceptably poor.",1
10448.jpg,spaq,r4,,3.1105,"软门控(bare 0.37/rich 0.31/multi 0.33) | Severe blur dominates, making details unrecognizable; colors are oversaturated and noisy; overall impression is poor and distracting.",1
10449.jpg,spaq,r4,,3.1281,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur and low light dominate; reflections obscure details; overall image is muddy and hard to interpret.,1
10450.jpg,spaq,r4,,6.8402,"软门控(bare 0.30/rich 0.35/multi 0.35) | Natural scene with good composition; slight dullness in lighting and muted colors, but no major flaws or distractions.",1
10451.jpg,spaq,r4,,3.1138,"软门控(bare 0.35/rich 0.31/multi 0.34) | Severe underexposure and extreme noise dominate, making details indistinct; overall dark and grainy, hard to ignore.",1
10452.jpg,spaq,r4,,1.4609,软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur across entire image; no discernible details; completely unviewable for any practical purpose.,1
10453.jpg,spaq,r4,,6.4748,软门控(bare 0.32/rich 0.34/multi 0.34) | Vibrant red flowers stand out against dark green foliage; overcast sky creates flat lighting but no major flaws; overall pleasing and natural.,1
10454.jpg,spaq,r4,,6.0957,"软门控(bare 0.35/rich 0.31/multi 0.34) | Night scene with good lighting and reflections; slight noise and soft focus, but overall pleasant and acceptable for casual viewing.",1
10455.jpg,spaq,r4,,1.8286,"软门控(bare 0.35/rich 0.31/multi 0.34) | Severe motion blur and overexposed highlights dominate, making image unrecognizable and visually jarring.",1
10456.jpg,spaq,r4,,1.4694,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur, extreme darkness, and lack of discernible detail make the image unrecognizable and unusable.",1
10457.jpg,spaq,r4,,3.4714,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur and noise dominate, making details indistinct; poor lighting and rain artifacts reduce clarity; overall impression is annoyingly low quality.",1
10458.jpg,spaq,r4,,1.8249,"软门控(bare 0.35/rich 0.33/multi 0.33) | Severe blur across entire image; no clear details, textures, or focus; completely unviewable as a photograph.",1
10459.jpg,spaq,r4,,4.7777,"软门控(bare 0.35/rich 0.31/multi 0.34) | Night scene with low light and noise; main building visible but dark areas dominate; minor artifacts, acceptable for casual viewing.",1
10460.jpg,spaq,r4,,1.814,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, obscuring all details; image appears shaky and indistinct, making it unacceptable for any typical viewer.",1
10461.jpg,spaq,r4,,1.4708,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur dominates, making subjects and background indistinct; image is unviewable for detail or clarity.",1
10462.jpg,spaq,r4,,4.4654,软门控(bare 0.34/rich 0.33/multi 0.33) | Blurry and low contrast; overall scene is dull but not unviewable. Colorful flowers provide some visual interest despite poor sharpness.,1
10463.jpg,spaq,r4,,7.1396,"软门控(bare 0.30/rich 0.36/multi 0.34) | Calm, natural scene with good composition and reflection; slight overcast lighting but no major flaws or distractions.",1
10464.jpg,spaq,r4,,6.7891,"软门控(bare 0.34/rich 0.32/multi 0.33) | Clear, well-lit image with visible details; minor wrinkles and uneven lighting don't detract significantly from overall acceptability.",1
10465.jpg,spaq,r4,,3.4606,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur and motion artifacts dominate, making subjects and structure indistinct; lighting creates harsh glare; overall impression is poor and distracting.",1
10466.jpg,spaq,r4,,6.4657,"软门控(bare 0.34/rich 0.33/multi 0.33) | Clear street sign and scene; minor blur and overcast lighting, but no major flaws or distractions. Overall impression is good.",1
10467.jpg,spaq,r4,,6.812,"软门控(bare 0.32/rich 0.33/multi 0.35) | Clear, well-composed urban scene with natural framing; minor overexposure in sky and slight haze don't detract significantly.",1
10468.jpg,spaq,r4,,2.145,"软门控(bare 0.34/rich 0.33/multi 0.33) | Overwhelming lens flare dominates image, obscuring subject and details; unacceptable for viewing.",1
10469.jpg,spaq,r4,,6.7958,"软门控(bare 0.33/rich 0.33/multi 0.34) | Bright, clean office hallway with festive decorations; minor glare from ceiling lights and slight motion blur in background don't detract significantly.",1
10470.jpg,spaq,r4,,5.4555,"软门控(bare 0.32/rich 0.33/multi 0.35) | Dull lighting and washed-out sky dominate; trees are dark and lack detail, but composition is natural and no major defects.",1
10471.jpg,spaq,r4,,7.1328,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear wall text and logo, good lighting on main subject. Minor clutter in foreground and slight shadowing don't distract significantly.",1
10472.jpg,spaq,r4,,1.8614,软门控(bare 0.37/rich 0.31/multi 0.33) | Severe blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
10473.jpg,spaq,r4,,4.4572,"软门控(bare 0.34/rich 0.32/multi 0.34) | Blurry and low contrast; overall scene is dull but recognizable. No major defects, just noticeable softness and lack of detail.",1
10474.jpg,spaq,r4,,6.8248,软门控(bare 0.31/rich 0.35/multi 0.34) | Clear composition with good detail on wall and text; slight overcast lighting and minor reflections on wet ground are minor flaws.,1
10475.jpg,spaq,r4,,1.8209,"软门控(bare 0.34/rich 0.33/multi 0.32) | Severe blur dominates entire image; details lost, structures indistinct, unacceptable for any practical use.",1
10476.jpg,spaq,r4,,3.116,"软门控(bare 0.34/rich 0.33/multi 0.34) | Extremely dark and grainy; poor lighting dominates, obscuring details of the Chinese knot decoration. Annoying noise and lack of clarity make it hard to appreciate.",1
10477.jpg,spaq,r4,,6.4719,"软门控(bare 0.33/rich 0.34/multi 0.34) | Overall good urban scene with clear details; slight haze and dim lighting are minor flaws, easily overlooked.",1
10478.jpg,spaq,r4,,7.1327,软门控(bare 0.34/rich 0.33/multi 0.34) | Clear composition with strong leading lines; minor texture noise and slight haze in distance; overall visually pleasing and acceptable.,1
10479.jpg,spaq,r4,,7.1304,"软门控(bare 0.35/rich 0.32/multi 0.33) | Clean, well-lit display with appealing shoe and floral accent; minor wall texture and outlet slightly distract but not disruptive.",1
10480.jpg,spaq,r4,,5.1218,软门控(bare 0.39/rich 0.26/multi 0.35) | Dominant blue monochrome creates strong mood but lacks color variety; minor noise and low detail in dark areas reduce clarity.,1
10481.jpg,spaq,r4,,1.4563,"软门控(bare 0.32/rich 0.36/multi 0.32) | Severe motion blur dominates, obscuring all details; image is unrecognizable and unusable for any purpose.",1
10482.jpg,spaq,r4,,7.2614,"软门控(bare 0.37/rich 0.28/multi 0.34) | Vibrant red tassels and wooden signs create a festive, culturally rich first impression; minor background clutter doesn't detract from overall appeal.",1
10483.jpg,spaq,r4,,1.8047,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image, making subjects and background unrecognizable; unacceptable for any viewing purpose.",1
10484.jpg,spaq,r4,,5.1345,软门控(bare 0.33/rich 0.34/multi 0.33) | Image is blurry with motion blur and low sharpness; lighting is flat but overall scene is clear and functional for context.,1
10485.jpg,spaq,r4,,3.1344,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur and low resolution dominate, making details indistinct; dull, overcast lighting reduces visual appeal; overall impression is poor and annoying.",1
10486.jpg,spaq,r4,,3.1386,"软门控(bare 0.31/rich 0.35/multi 0.34) | Severe underexposure dominates; building and foliage are near-black silhouettes, losing detail. Sky is washed out. Annoying and hard to ignore.",1
10487.jpg,spaq,r4,,5.7885,"软门控(bare 0.31/rich 0.35/multi 0.34) | Dull, overcast lighting and messy wires dominate, but composition is clear; flaws noticeable but tolerable for a documentary-style scene.",1
10488.jpg,spaq,r4,,1.4734,"软门控(bare 0.34/rich 0.32/multi 0.33) | Severe motion blur dominates, making details unrecognizable; image appears shaky and out of focus throughout.",1
10489.jpg,spaq,r4,,1.4847,软门控(bare 0.36/rich 0.32/multi 0.33) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
