img_id,dataset,route,score,reason,parse_tier
4605589887.jpg,koniq,r6offanchor,3.8816,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.18)+0.4·bare投票(4.00)",1
4605755313.jpg,koniq,r6offanchor,3.7642,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(3.50)",1
4606934450.jpg,koniq,r6offanchor,3.4867,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
461078499.jpg,koniq,r6offanchor,2.1845,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
4622900651.jpg,koniq,r6offanchor,4.475,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.34,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
4626592042.jpg,koniq,r6offanchor,3.5114,"R6-offanchor=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.31,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
4630540392.jpg,koniq,r6offanchor,4.3159,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
4632834953.jpg,koniq,r6offanchor,4.021,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(3.25)",1
4634635214.jpg,koniq,r6offanchor,3.928,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
4639050491.jpg,koniq,r6offanchor,3.9132,"R6-offanchor=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.31,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
4647260189.jpg,koniq,r6offanchor,4.3043,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
46667675.jpg,koniq,r6offanchor,3.2448,"R6-offanchor=0.6·动态融合(S-TECH×0.69,S-GLOBAL×0.20,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
4668385279.jpg,koniq,r6offanchor,3.389,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.35,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
4670475171.jpg,koniq,r6offanchor,3.9629,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
4671409819.jpg,koniq,r6offanchor,2.6773,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.31,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4672766619.jpg,koniq,r6offanchor,4.0681,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(3.25)",1
4674618399.jpg,koniq,r6offanchor,4.2432,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
4676525770.jpg,koniq,r6offanchor,3.4817,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
4676944717.jpg,koniq,r6offanchor,2.5235,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(2.00)",1
4681215652.jpg,koniq,r6offanchor,3.4161,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4696097531.jpg,koniq,r6offanchor,3.7793,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.37,S-CONTENT×0.31)+0.4·bare投票(3.25)",1
4699352200.jpg,koniq,r6offanchor,4.3466,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
4702824874.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.29,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
4704193975.jpg,koniq,r6offanchor,3.5815,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.32,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4704686099.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.29,S-CONTENT×0.56)+0.4·bare投票(3.00)",1
4704859608.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.58)+0.4·bare投票(3.00)",1
4705856366.jpg,koniq,r6offanchor,3.2987,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.29,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
4712201579.jpg,koniq,r6offanchor,3.72,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.25,S-CONTENT×0.62)+0.4·bare投票(3.00)",1
4713092038.jpg,koniq,r6offanchor,4.4957,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
4714778162.jpg,koniq,r6offanchor,3.976,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.32,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
4718226346.jpg,koniq,r6offanchor,3.2876,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.30,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
4725670933.jpg,koniq,r6offanchor,3.72,"R6-offanchor=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(3.00)",1
4727744330.jpg,koniq,r6offanchor,3.9643,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
4728497082.jpg,koniq,r6offanchor,4.3086,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
4728646090.jpg,koniq,r6offanchor,2.1117,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.29,S-CONTENT×0.43)+0.4·bare投票(2.00)",1
4730475136.jpg,koniq,r6offanchor,3.2652,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
4731319039.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.30,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
4733189524.jpg,koniq,r6offanchor,3.8874,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.34,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
473566328.jpg,koniq,r6offanchor,3.9528,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.36,S-CONTENT×0.31)+0.4·bare投票(3.75)",1
4737850701.jpg,koniq,r6offanchor,4.3023,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
4743492963.jpg,koniq,r6offanchor,3.3082,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.34,S-CONTENT×0.31)+0.4·bare投票(3.00)",1
4743830608.jpg,koniq,r6offanchor,4.0002,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
4752962359.jpg,koniq,r6offanchor,3.5788,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.17)+0.4·bare投票(3.25)",1
4761960995.jpg,koniq,r6offanchor,4.302,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
4764407251.jpg,koniq,r6offanchor,3.5033,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.28,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
4767640691.jpg,koniq,r6offanchor,3.4445,"R6-offanchor=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
4777018149.jpg,koniq,r6offanchor,4.127,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(3.50)",1
4782637866.jpg,koniq,r6offanchor,3.8638,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4782987041.jpg,koniq,r6offanchor,4.3287,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4789129778.jpg,koniq,r6offanchor,3.6393,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
4800263969.jpg,koniq,r6offanchor,4.447,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
4804088480.jpg,koniq,r6offanchor,3.6659,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.25)",1
4806281586.jpg,koniq,r6offanchor,3.534,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.31,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
4809080599.jpg,koniq,r6offanchor,4.3711,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
4819833644.jpg,koniq,r6offanchor,3.2956,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
4822965011.jpg,koniq,r6offanchor,3.532,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
4830420359.jpg,koniq,r6offanchor,3.635,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
4835256174.jpg,koniq,r6offanchor,4.2445,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(3.75)",1
4838893362.jpg,koniq,r6offanchor,3.7889,"R6-offanchor=0.6·动态融合(S-TECH×0.64,S-GLOBAL×0.24,S-CONTENT×0.11)+0.4·bare投票(4.00)",1
4840518597.jpg,koniq,r6offanchor,3.373,"R6-offanchor=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.26,S-CONTENT×0.10)+0.4·bare投票(4.00)",1
4843845900.jpg,koniq,r6offanchor,3.5307,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
4852968688.jpg,koniq,r6offanchor,3.3233,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
486068453.jpg,koniq,r6offanchor,3.8671,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
4862615903.jpg,koniq,r6offanchor,4.1273,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.60)+0.4·bare投票(4.00)",1
4864265547.jpg,koniq,r6offanchor,4.4864,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4866523929.jpg,koniq,r6offanchor,3.5881,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4867994945.jpg,koniq,r6offanchor,2.2327,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.34,S-CONTENT×0.26)+0.4·bare投票(2.00)",1
4868558209.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.28,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
4870809935.jpg,koniq,r6offanchor,4.7,"R6-offanchor=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.27,S-CONTENT×0.62)+0.4·bare投票(4.25)",1
4873047491.jpg,koniq,r6offanchor,4.4506,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.31,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
4875935356.jpg,koniq,r6offanchor,4.0277,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(4.00)",1
4882295000.jpg,koniq,r6offanchor,3.929,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(3.75)",1
4887754576.jpg,koniq,r6offanchor,2.82,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.29,S-CONTENT×0.59)+0.4·bare投票(2.25)",1
4891468275.jpg,koniq,r6offanchor,4.5024,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.35,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
489975423.jpg,koniq,r6offanchor,4.3582,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.31,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
4903384785.jpg,koniq,r6offanchor,3.3345,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
4904294830.jpg,koniq,r6offanchor,4.3303,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
4905995730.jpg,koniq,r6offanchor,4.3445,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
4906902596.jpg,koniq,r6offanchor,3.5229,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
4908441792.jpg,koniq,r6offanchor,2.4645,"R6-offanchor=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.30,S-CONTENT×0.12)+0.4·bare投票(2.00)",1
4910377121.jpg,koniq,r6offanchor,2.72,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.29,S-CONTENT×0.46)+0.4·bare投票(2.00)",1
4915971389.jpg,koniq,r6offanchor,3.3107,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.31,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
4921823031.jpg,koniq,r6offanchor,3.5847,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
4922763994.jpg,koniq,r6offanchor,3.5731,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.34,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
4925153617.jpg,koniq,r6offanchor,4.1527,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.50)",1
4930262989.jpg,koniq,r6offanchor,3.9913,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(3.25)",1
493128717.jpg,koniq,r6offanchor,3.6558,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.35,S-CONTENT×0.44)+0.4·bare投票(3.50)",1
4941443673.jpg,koniq,r6offanchor,3.5776,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.34,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
494236256.jpg,koniq,r6offanchor,3.492,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.34,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
4954115704.jpg,koniq,r6offanchor,3.3877,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
4954209731.jpg,koniq,r6offanchor,3.1621,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(2.75)",1
496109303.jpg,koniq,r6offanchor,3.5014,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.31,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
4966132108.jpg,koniq,r6offanchor,3.1942,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.28,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
4968475623.jpg,koniq,r6offanchor,3.5259,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
4972615412.jpg,koniq,r6offanchor,2.2932,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.28,S-CONTENT×0.28)+0.4·bare投票(2.50)",1
4975468754.jpg,koniq,r6offanchor,4.3256,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4976142964.jpg,koniq,r6offanchor,3.955,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
4980059014.jpg,koniq,r6offanchor,3.5741,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.31,S-CONTENT×0.28)+0.4·bare投票(3.25)",1
4982428461.jpg,koniq,r6offanchor,3.3263,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.34,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
498265046.jpg,koniq,r6offanchor,3.2677,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4984086049.jpg,koniq,r6offanchor,2.261,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.36,S-CONTENT×0.30)+0.4·bare投票(2.00)",1
4986510349.jpg,koniq,r6offanchor,2.4926,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.33,S-CONTENT×0.33)+0.4·bare投票(2.00)",1
4991538106.jpg,koniq,r6offanchor,3.3101,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5001805928.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.27,S-CONTENT×0.59)+0.4·bare投票(3.00)",1
5003482891.jpg,koniq,r6offanchor,4.3336,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5005558786.jpg,koniq,r6offanchor,3.9594,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.32,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
5005908077.jpg,koniq,r6offanchor,3.9605,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.32,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
5010052937.jpg,koniq,r6offanchor,4.3738,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(4.25)",1
5012894248.jpg,koniq,r6offanchor,3.9243,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.34,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5017267795.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(4.00)",1
502416007.jpg,koniq,r6offanchor,2.3114,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(2.00)",1
5025588176.jpg,koniq,r6offanchor,3.3574,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5026427468.jpg,koniq,r6offanchor,4.269,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.31,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
5028374263.jpg,koniq,r6offanchor,2.2647,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.32,S-CONTENT×0.31)+0.4·bare投票(2.00)",1
503496072.jpg,koniq,r6offanchor,3.316,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
5035645781.jpg,koniq,r6offanchor,3.6833,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.37,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5060000840.jpg,koniq,r6offanchor,4.4491,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
5064418031.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.28,S-CONTENT×0.52)+0.4·bare投票(3.00)",1
5064515429.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.07,S-GLOBAL×0.25,S-CONTENT×0.68)+0.4·bare投票(3.00)",1
5065354809.jpg,koniq,r6offanchor,3.3144,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
5068225832.jpg,koniq,r6offanchor,3.489,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.32,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
5073566975.jpg,koniq,r6offanchor,4.4747,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
5076506.jpg,koniq,r6offanchor,3.6549,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.37,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
5078692396.jpg,koniq,r6offanchor,3.6393,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.35,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
5082407583.jpg,koniq,r6offanchor,4.2766,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(4.00)",1
5082552221.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.29,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
5095808820.jpg,koniq,r6offanchor,2.2972,"R6-offanchor=0.6·动态融合(S-TECH×0.74,S-GLOBAL×0.20,S-CONTENT×0.06)+0.4·bare投票(2.00)",1
5096803300.jpg,koniq,r6offanchor,4.1493,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(3.50)",1
5098218882.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.29,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
5106008666.jpg,koniq,r6offanchor,4.5323,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
5116959473.jpg,koniq,r6offanchor,5.0,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.27,S-CONTENT×0.62)+0.4·bare投票(5.00)",1
5119374431.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.29,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
5130720224.jpg,koniq,r6offanchor,4.299,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.33,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
5134748445.jpg,koniq,r6offanchor,4.1172,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.50)",1
5138115166.jpg,koniq,r6offanchor,2.6485,"R6-offanchor=0.6·动态融合(S-TECH×0.66,S-GLOBAL×0.25,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
5153880006.jpg,koniq,r6offanchor,4.2959,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
5158391010.jpg,koniq,r6offanchor,3.9313,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
5166736586.jpg,koniq,r6offanchor,4.8,"R6-offanchor=0.6·动态融合(S-TECH×0.09,S-GLOBAL×0.28,S-CONTENT×0.64)+0.4·bare投票(4.50)",1
5167059215.jpg,koniq,r6offanchor,4.3338,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5170785709.jpg,koniq,r6offanchor,3.9425,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.75)",1
5174677992.jpg,koniq,r6offanchor,3.9151,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.33,S-CONTENT×0.33)+0.4·bare投票(4.00)",1
5180032640.jpg,koniq,r6offanchor,3.8833,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.35,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
5183838812.jpg,koniq,r6offanchor,3.2845,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.31,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
5184701000.jpg,koniq,r6offanchor,2.1773,"R6-offanchor=0.6·动态融合(S-TECH×0.75,S-GLOBAL×0.20,S-CONTENT×0.05)+0.4·bare投票(2.00)",1
5186117445.jpg,koniq,r6offanchor,2.4507,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(2.00)",1
5188165911.jpg,koniq,r6offanchor,4.5165,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
518876891.jpg,koniq,r6offanchor,3.2463,"R6-offanchor=0.6·动态融合(S-TECH×0.64,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
