img_id,dataset,route,level,score,reason,parse_tier
4018879156.jpg,koniq,r6,,2.5591,"R6=0.6·动态融合(S-TECH×0.70,S-GLOBAL×0.22,S-CONTENT×0.07)+0.4·bare投票(3.00)",1
4026925102.jpg,koniq,r6,,4.3741,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
4033495510.jpg,koniq,r6,,3.008,"R6=0.6·动态融合(S-TECH×0.69,S-GLOBAL×0.23,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
4039710407.jpg,koniq,r6,,4.1692,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.31,S-CONTENT×0.30)+0.4·bare投票(4.00)",1
404033442.jpg,koniq,r6,,3.7011,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.30,S-CONTENT×0.17)+0.4·bare投票(4.00)",1
4042188530.jpg,koniq,r6,,2.6001,"R6=0.6·动态融合(S-TECH×0.75,S-GLOBAL×0.19,S-CONTENT×0.06)+0.4·bare投票(3.00)",1
4042306910.jpg,koniq,r6,,3.1107,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.30,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
4045599734.jpg,koniq,r6,,3.4646,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.34,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
4046716515.jpg,koniq,r6,,3.4704,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(3.25)",1
4047658369.jpg,koniq,r6,,3.7163,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.18)+0.4·bare投票(4.00)",1
4050875089.jpg,koniq,r6,,3.1914,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
4054594935.jpg,koniq,r6,,3.4735,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.36,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
4068780416.jpg,koniq,r6,,3.0072,"R6=0.6·动态融合(S-TECH×0.68,S-GLOBAL×0.22,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
4076940518.jpg,koniq,r6,,4.3542,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
4081293153.jpg,koniq,r6,,3.358,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
409233389.jpg,koniq,r6,,3.4641,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(3.25)",1
409446076.jpg,koniq,r6,,2.9939,"R6=0.6·动态融合(S-TECH×0.71,S-GLOBAL×0.21,S-CONTENT×0.08)+0.4·bare投票(3.00)",1
4094774604.jpg,koniq,r6,,3.2077,"R6=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
4094850958.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.29,S-CONTENT×0.46)+0.4·bare投票(2.00)",1
4099198318.jpg,koniq,r6,,3.7004,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.27,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
4109408743.jpg,koniq,r6,,4.3915,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.31,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
41130035.jpg,koniq,r6,,4.2412,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
4114743309.jpg,koniq,r6,,4.1415,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.75)",1
4122173034.jpg,koniq,r6,,3.3685,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
4125943270.jpg,koniq,r6,,4.408,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
4130373740.jpg,koniq,r6,,4.1671,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.31,S-CONTENT×0.30)+0.4·bare投票(4.00)",1
4132747677.jpg,koniq,r6,,3.3948,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
4139991387.jpg,koniq,r6,,4.3725,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
414892775.jpg,koniq,r6,,3.5718,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.25)",1
4149460224.jpg,koniq,r6,,2.3814,"R6=0.6·动态融合(S-TECH×0.72,S-GLOBAL×0.22,S-CONTENT×0.06)+0.4·bare投票(3.00)",1
4151551954.jpg,koniq,r6,,4.361,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.32,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
415283727.jpg,koniq,r6,,3.9565,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.33,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
4154530402.jpg,koniq,r6,,3.4202,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.35,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
4155484757.jpg,koniq,r6,,3.557,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.34,S-CONTENT×0.26)+0.4·bare投票(3.25)",1
4157689684.jpg,koniq,r6,,3.9797,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.29,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
4167198294.jpg,koniq,r6,,2.6003,"R6=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
416910261.jpg,koniq,r6,,3.3287,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.33,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
4170535749.jpg,koniq,r6,,3.8127,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.34,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
4172609703.jpg,koniq,r6,,3.3471,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.32,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
4187182991.jpg,koniq,r6,,2.794,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.32,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4195621541.jpg,koniq,r6,,3.6568,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.75)",1
4211408239.jpg,koniq,r6,,3.3766,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.25)",1
4213244648.jpg,koniq,r6,,3.9268,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.31,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
4213334951.jpg,koniq,r6,,2.4614,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
4228738752.jpg,koniq,r6,,3.7074,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.28,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
4232963375.jpg,koniq,r6,,1.52,"R6=0.6·动态融合(S-TECH×0.07,S-GLOBAL×0.25,S-CONTENT×0.68)+0.4·bare投票(2.00)",1
4234199993.jpg,koniq,r6,,3.336,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
4240917469.jpg,koniq,r6,,2.9776,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.29,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
4242548000.jpg,koniq,r6,,3.1747,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
4246091470.jpg,koniq,r6,,2.518,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.36,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
4246970583.jpg,koniq,r6,,2.6358,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
4252888669.jpg,koniq,r6,,4.1864,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.31,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
4255841453.jpg,koniq,r6,,3.4684,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.32,S-CONTENT×0.28)+0.4·bare投票(3.75)",1
4258644297.jpg,koniq,r6,,3.9262,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.36,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
4259140344.jpg,koniq,r6,,4.2093,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
4259335567.jpg,koniq,r6,,1.9815,"R6=0.6·动态融合(S-TECH×0.70,S-GLOBAL×0.22,S-CONTENT×0.08)+0.4·bare投票(2.00)",1
4260146768.jpg,koniq,r6,,3.5491,"R6=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.25,S-CONTENT×0.67)+0.4·bare投票(3.00)",1
4262472308.jpg,koniq,r6,,2.7485,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.32,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
426656293.jpg,koniq,r6,,3.0767,"R6=0.6·动态融合(S-TECH×0.62,S-GLOBAL×0.26,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
4270574025.jpg,koniq,r6,,3.8842,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
4278181256.jpg,koniq,r6,,3.106,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4286933249.jpg,koniq,r6,,4.2219,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4293785816.jpg,koniq,r6,,2.9912,"R6=0.6·动态融合(S-TECH×0.71,S-GLOBAL×0.21,S-CONTENT×0.08)+0.4·bare投票(3.00)",1
4297219009.jpg,koniq,r6,,2.5692,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(2.50)",1
4299510764.jpg,koniq,r6,,3.7935,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.31,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
4307315285.jpg,koniq,r6,,3.6746,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(3.50)",1
4316264959.jpg,koniq,r6,,3.1857,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
4320399633.jpg,koniq,r6,,2.7285,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.32,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
4336949009.jpg,koniq,r6,,3.7611,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.30,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
4343097092.jpg,koniq,r6,,3.8201,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
4345036113.jpg,koniq,r6,,3.6192,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.36,S-CONTENT×0.32)+0.4·bare投票(3.25)",1
4345842908.jpg,koniq,r6,,3.3458,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
4346944645.jpg,koniq,r6,,3.4569,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.35,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4353430545.jpg,koniq,r6,,2.5507,"R6=0.6·动态融合(S-TECH×0.80,S-GLOBAL×0.16,S-CONTENT×0.04)+0.4·bare投票(3.00)",1
4353485101.jpg,koniq,r6,,3.0373,"R6=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
4358436337.jpg,koniq,r6,,3.8134,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
4360105019.jpg,koniq,r6,,2.0166,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
4364793888.jpg,koniq,r6,,4.1292,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
4365387751.jpg,koniq,r6,,3.569,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.27,S-CONTENT×0.62)+0.4·bare投票(3.00)",1
4373225530.jpg,koniq,r6,,3.432,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
43749901.jpg,koniq,r6,,3.1099,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.29,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4376675146.jpg,koniq,r6,,2.7311,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
4383247323.jpg,koniq,r6,,1.3408,"R6=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.26,S-CONTENT×0.66)+0.4·bare投票(1.75)",1
4384734404.jpg,koniq,r6,,3.0758,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4389975585.jpg,koniq,r6,,3.3363,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
4390875397.jpg,koniq,r6,,3.1534,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.34,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
4396087406.jpg,koniq,r6,,3.4536,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.35,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4397008731.jpg,koniq,r6,,3.0535,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
4397075898.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.59)+0.4·bare投票(4.00)",1
439745674.jpg,koniq,r6,,3.3487,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.35,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
4398385361.jpg,koniq,r6,,4.4892,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.30,S-CONTENT×0.48)+0.4·bare投票(4.25)",1
4401185827.jpg,koniq,r6,,2.2236,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.28,S-CONTENT×0.22)+0.4·bare投票(2.50)",1
4404462627.jpg,koniq,r6,,3.4439,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.35,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
4406684120.jpg,koniq,r6,,3.9583,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(3.50)",1
4410907563.jpg,koniq,r6,,3.1872,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.36,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
441241455.jpg,koniq,r6,,3.0618,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.31,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4413028246.jpg,koniq,r6,,4.2371,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
4424741537.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.60)+0.4·bare投票(4.00)",1
4425198356.jpg,koniq,r6,,3.4014,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
4428546636.jpg,koniq,r6,,2.6224,"R6=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.26,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
4436002363.jpg,koniq,r6,,2.6338,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.35,S-CONTENT×0.46)+0.4·bare投票(3.00)",1
4439151807.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.26,S-CONTENT×0.63)+0.4·bare投票(4.00)",1
4441586110.jpg,koniq,r6,,3.5032,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.36,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
4441990593.jpg,koniq,r6,,4.254,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
4442175074.jpg,koniq,r6,,4.7973,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(5.00)",1
4448707293.jpg,koniq,r6,,3.7912,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
4458877862.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.28,S-CONTENT×0.51)+0.4·bare投票(2.00)",1
4460254023.jpg,koniq,r6,,3.8225,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.31,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
4463196857.jpg,koniq,r6,,2.4638,"R6=0.6·动态融合(S-TECH×0.79,S-GLOBAL×0.17,S-CONTENT×0.04)+0.4·bare投票(3.00)",1
4464186761.jpg,koniq,r6,,4.2602,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
4478237731.jpg,koniq,r6,,3.9962,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.30,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
448305008.jpg,koniq,r6,,3.8045,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
4492298311.jpg,koniq,r6,,3.231,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
4495630749.jpg,koniq,r6,,4.2232,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4501585211.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.29,S-CONTENT×0.49)+0.4·bare投票(2.00)",1
4506321902.jpg,koniq,r6,,3.9402,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.25)",1
4511318356.jpg,koniq,r6,,3.8175,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
4512110934.jpg,koniq,r6,,3.2476,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4513142635.jpg,koniq,r6,,3.0505,"R6=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
4518358107.jpg,koniq,r6,,3.3942,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.35,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
4524543534.jpg,koniq,r6,,3.8948,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.33,S-CONTENT×0.30)+0.4·bare投票(4.00)",1
4526077589.jpg,koniq,r6,,4.2253,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
452671189.jpg,koniq,r6,,2.3007,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.30,S-CONTENT×0.15)+0.4·bare投票(2.00)",1
4528580529.jpg,koniq,r6,,3.4706,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4532664267.jpg,koniq,r6,,3.9998,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.28,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
4548390935.jpg,koniq,r6,,3.4977,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(3.25)",1
4550104555.jpg,koniq,r6,,3.8022,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
4556815018.jpg,koniq,r6,,4.362,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
4567762490.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.26,S-CONTENT×0.63)+0.4·bare投票(4.00)",1
4578866514.jpg,koniq,r6,,3.5898,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(3.50)",1
4585233162.jpg,koniq,r6,,2.7479,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.29,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4590098379.jpg,koniq,r6,,4.3057,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.30,S-CONTENT×0.29)+0.4·bare投票(4.00)",1
4600229706.jpg,koniq,r6,,3.3642,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.32,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
460024423.jpg,koniq,r6,,4.2295,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
4602555754.jpg,koniq,r6,,4.176,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
460276399.jpg,koniq,r6,,3.9028,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.44)+0.4·bare投票(3.25)",1
4602769821.jpg,koniq,r6,,4.138,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(3.75)",1
4605015781.jpg,koniq,r6,,4.2521,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
4605589887.jpg,koniq,r6,,3.7092,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.27,S-CONTENT×0.17)+0.4·bare投票(4.00)",1
4605755313.jpg,koniq,r6,,3.5971,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(3.50)",1
4606934450.jpg,koniq,r6,,3.2467,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
461078499.jpg,koniq,r6,,2.0045,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
4622900651.jpg,koniq,r6,,4.3785,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
4626592042.jpg,koniq,r6,,3.3246,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
4630540392.jpg,koniq,r6,,4.2413,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
4632834953.jpg,koniq,r6,,3.9211,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(3.25)",1
4634635214.jpg,koniq,r6,,3.7576,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
4639050491.jpg,koniq,r6,,4.3502,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
4647260189.jpg,koniq,r6,,4.2054,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
46667675.jpg,koniq,r6,,3.0096,"R6=0.6·动态融合(S-TECH×0.71,S-GLOBAL×0.19,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
4668385279.jpg,koniq,r6,,2.8417,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.36,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
4670475171.jpg,koniq,r6,,3.8575,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(3.00)",1
4671409819.jpg,koniq,r6,,2.4737,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.31,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
4672766619.jpg,koniq,r6,,3.6516,"R6=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(3.25)",1
4674618399.jpg,koniq,r6,,4.3048,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.31,S-CONTENT×0.28)+0.4·bare投票(4.00)",1
4676525770.jpg,koniq,r6,,3.2552,"R6=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.27,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
4676944717.jpg,koniq,r6,,2.3023,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.34,S-CONTENT×0.33)+0.4·bare投票(2.00)",1
4681215652.jpg,koniq,r6,,3.2299,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
4696097531.jpg,koniq,r6,,3.6194,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.37,S-CONTENT×0.29)+0.4·bare投票(3.25)",1
4699352200.jpg,koniq,r6,,4.2424,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
4702824874.jpg,koniq,r6,,3.0504,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
