img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10150.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Minor softness and slight noise in shadows; no blur, clipping, or color cast; gradients smooth; no compression artifacts. | S-AESTH(7.2): Strong leading path and natural color harmony; overcast light flattens depth slightly but maintains soft, pleasing aesthetics. | S-CONTENT(9.2): Subject (path and flanking bushes) fully framed; no occlusion or key-region truncation; framing intentional and complete. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures are organic; subtle noise and natural lighting indicate minimal processing. | S-GLOBAL(7.2): Natural, pleasant garden scene with soft lighting and vibrant colors; minor flaws like fallen petals and overcast sky are unobtrusive.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10151.jpg,spaq,r2,,3.8667,"S-TECH(3.1): Severe motion blur, crushed shadows, and heavy noise in dark areas; windows lack sharp edges, reflections are smeared. | S-AESTH(3.2): Harsh, flat lighting; cluttered composition with poor subject placement; muddy color harmony; weak visual hierarchy due to blur and darkness. | S-CONTENT(7.2): Building subject fully visible; minor edge cropping of left side and top, no occlusion or key-region loss. | S-NATURAL(5.2): Noticeable noise and blur from low light; no over-sharpening, HDR, or oversaturation; reflections appear natural despite graininess. | S-GLOBAL(3.2): Severe blur and noise dominate; low light causes poor detail and washed-out reflections; overall impression is unacceptably grainy and indistinct.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10152.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur across entire image; edges smeared, fine textures lost, no sharp detail visible. | S-AESTH(3.2): Severe blur and motion distortion ruin composition and visual hierarchy; lighting flat, colors dull, no clear subject or aesthetic appeal. | S-NATURAL(5.2): Noticeable blur and smearing across entire image, likely from motion or low resolution; no over-sharpening, HDR, or oversaturation evident. | S-GLOBAL(3.2): Severe blur dominates the image, making details unrecognizable; poor focus renders scene unusable for clear viewing. | S-CONTENT(9.2): Subject (wood piles) fully visible, no occlusion or cropping; key regions intact despite blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10153.jpg,spaq,r2,,5.2,"S-TECH(5.2): Severe highlight clipping on streetlight, crushed shadows in background, visible noise in dark areas, minor motion blur in foreground. | S-AESTH(3.2): Harsh streetlight glare dominates, creating blown-out highlights and deep shadows. Composition is cluttered with foreground fence and low-angle framing. Lighting lacks mood, and color harmony is minimal due to stark black-and-white contrast. | S-CONTENT(5.2): Monument is visible but partially occluded by lamppost; key regions like top sculpture are clear, but framing cuts off base and surrounding context. | S-NATURAL(7.2): Subtle HDR glow around streetlight; slight over-sharpening in metal railings; otherwise natural night scene with minimal processing traces. | S-GLOBAL(5.2): Strong lens flare from streetlight dominates, but monument is visible; dark areas lack detail, overall acceptable despite flaws.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10154.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures smeared; no discernible fine detail; image content barely recognizable. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe over-smoothing and blur dominate; textures are smeared, edges indistinct, resembling aggressive noise reduction or extreme defocus. | S-GLOBAL(1.2): Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use. | S-CONTENT(5.2): Subject (archway) is visible but blurred; key regions like text or faces absent; minor cropping at edges; content still readable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10155.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; no clipping or color cast; gradients smooth; no visible compression artifacts. | S-CONTENT(7.2): Main subject (people under cherry blossoms) fully visible; minor edge cropping of foreground umbrella and person, no key regions occluded or truncated. | S-NATURAL(7.2): Subtle over-smoothing in foliage and skin; slight edge enhancement on tree bark; otherwise natural with muted colors and realistic lighting. | S-GLOBAL(7.2): Natural, pleasant scene with cherry blossoms and people under umbrellas; slight overcast lighting but no major flaws; overall good quality. | S-AESTH(5.2): Ordinary snapshot with balanced composition but cluttered by many people and umbrellas; flat overcast light; muted colors lack vibrancy; visual hierarchy is weak.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10156.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate blur across entire image, visible noise in shadows, and slight compression artifacts; fine details like frame textures are smeared. | S-AESTH(3.2): Cluttered composition with no clear subject; harsh reflections in lenses disrupt visual harmony; flat lighting lacks mood or depth. | S-CONTENT(9.2): All sunglasses fully visible, no key regions occluded or cut; display grid complete and well-framed. | S-NATURAL(7.2): Subtle over-sharpening on sunglass edges; minor halos in reflections; otherwise natural lighting and textures with no plastic or glowy artifacts. | S-GLOBAL(5.2): Blurry image with motion blur and poor lighting; reflections on lenses distract, but overall content is recognizable and acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10157.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Moderate noise in shadows and midtones; soft focus across subjects; slight motion blur; no severe exposure or color cast issues. | S-AESTH(5.2): Ordinary snapshot with scattered subjects and flat overcast lighting; colorful umbrellas add minor visual interest but lack compositional cohesion. | S-CONTENT(9.2): All subjects fully visible, no occlusion or cropping; faces and key objects like umbrellas/tents clearly shown. | S-NATURAL(7.2): Subtle over-smoothing in grass and skin; slight edge halos on umbrellas; otherwise natural lighting and colors with no harsh artifacts. | S-GLOBAL(7.2): Natural outdoor scene with good composition; slight overcast lighting and minor motion blur, but overall clear and pleasant.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10158.jpg,spaq,r2,,3.8667,"S-TECH(3.1): Severe underexposure crushes shadows; extreme noise in dark areas; no discernible detail in trees or building; minimal visible texture. | S-AESTH(3.2): Harsh light flare dominates, poor composition with cluttered foreground, flat dark tones, and no clear visual hierarchy or color harmony. | S-CONTENT(5.2): Main subject (building) is visible but dark; key regions like windows are indistinct. No occlusion or cropping issues. Secondary content (trees, path) partially cut. | S-NATURAL(5.2): Low-light image with minimal processing; slight noise and underexposure present, but no over-sharpening, HDR glow, oversaturation, or smoothing artifacts. | S-GLOBAL(3.2): Extremely dark with severe underexposure; only a bright light source and silhouettes visible; details lost, making image hard to interpret.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10159.jpg,spaq,r2,,5.2,"S-TECH(3.2): Severe exposure issues: building is heavily underexposed with crushed shadows; sky is overexposed and detailless. No visible noise or artifacts, but clarity is lost due to extreme dynamic range failure. | S-AESTH(3.2): Harsh backlighting creates deep shadows and silhouettes; subject details lost; flat color palette; composition lacks visual hierarchy. | S-CONTENT(9.2): Building fully framed; no cuts or occlusions; key architectural features visible despite backlighting. | S-NATURAL(9.2): No visible halos, unnatural colors, or smearing; high contrast from backlighting is natural, not processed. | S-GLOBAL(3.2): Severe backlighting causes building to be almost entirely silhouetted, losing architectural detail and texture; sky is overexposed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 3.2}"
10160.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Moderate noise in shadows and midtones; slight blur on subject edges; overall exposure is flat with crushed shadows; no severe artifacts or color cast. | S-AESTH(5.2): Subject is small and off-center; flat, overcast lighting; red-green palette is functional but not harmonious; visual hierarchy weak due to dominant empty space. | S-CONTENT(9.2): Subject fully in frame, face and body visible, no occlusion, key regions intact, framing intentional and complete. | S-NATURAL(7.2): Subtle over-smoothing on court surfaces; slight halo near fence edges; otherwise natural tones and textures with no harsh processing. | S-GLOBAL(7.2): Clear scene with good composition; minor haze and low contrast slightly dull the image but don't detract from overall acceptability.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10161.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe highlight clipping from direct light flare obscures details; heavy lens flare and glare dominate image, reducing visibility of subject. | S-AESTH(3.2): Harsh lens flare dominates, obscuring subject; poor lighting aesthetics; composition lacks balance and visual hierarchy. | S-CONTENT(5.2): Subject (phone) mostly visible but heavily affected by lens flare and glare; key regions like camera and logo partially obscured. | S-NATURAL(5.2): Strong lens flare and light streaks suggest natural capture; no over-sharpening, oversaturation, or smoothing detected. Scene remains plausible despite lighting artifacts. | S-GLOBAL(3.2): Severe lens flare dominates image, obscuring details and creating harsh glare; overall visibility is poor.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10162.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures indistinct; no discernible detail; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe motion blur and extreme over-smoothing; details are completely lost, appearing watercolor-like and plastic throughout. | S-GLOBAL(1.2): Severe motion blur dominates; objects are unrecognizable; no discernible detail; unacceptable for any practical use. | S-CONTENT(3.2): Subject partially cut and blurred; key regions like plant tops and glass bases are obscured, weakening content clarity.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10163.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, even exposure, neutral white balance, no compression artifacts. | S-CONTENT(7.2): Subject (cyclist with cart) fully visible; minor edge cropping of road and guardrail; no occlusion; key regions intact. | S-NATURAL(7.2): Subtle over-sharpening on car edges and slight HDR glow in sky; otherwise natural with realistic textures and colors. | S-GLOBAL(7.2): Clear urban scene with good detail; slight tilt and busy composition are minor flaws easily overlooked. | S-AESTH(5.2): Ordinary street scene with flat lighting and cluttered composition; subject is clear but lacks visual hierarchy or color harmony.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10164.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate blur across subject and background; visible noise in shadows; slight compression artifacts; exposure flat but no clipping. | S-AESTH(5.2): Ordinary snapshot: flat overcast lighting, cluttered urban background, and neutral composition with no strong visual hierarchy or color harmony. | S-CONTENT(7.2): Main elephant subject fully visible; minor edge cropping of tail and trunk tip, no occlusion or key-region loss. | S-NATURAL(7.2): Subtle over-smoothing on statue surfaces; slight noise reduction visible. No halos, oversaturation, or HDR artifacts. Natural overall appearance. | S-GLOBAL(5.2): Blurry image with motion blur and low sharpness; details on elephant statue and background are soft, but subject is recognizable and composition is clear.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10165.jpg,spaq,r2,,7.3,"S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp details on baskets, even exposure, neutral white balance, no visible artifacts. | S-AESTH(5.2): Ordinary retail display; repetitive patterns and neutral tones lack visual hierarchy. Lighting is even but unremarkable; composition feels cluttered despite orderly shelves. | S-CONTENT(9.2): Subject fully visible: shelves with baskets complete, no occlusion or cropping. Key regions (products, labels) clearly shown. Framing intentional and harmless. | S-NATURAL(7.2): Subtle over-sharpening on basket edges; slight HDR glow in highlights; colors natural, no oversaturation or smoothing. | S-GLOBAL(7.5): Clean, well-lit display with organized shelves; minor glare on some baskets but overall visually pleasing and acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.5}"
10166.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; extreme highlight clipping on right; no discernible detail in wood textures or red lanterns. | S-AESTH(1.2): Severe motion blur and overexposed background make composition, lighting, and color indiscernible; visually chaotic and unpleasant. | S-CONTENT(1.2): Severe motion blur and overexposed edges obscure the subject; key regions like roof structure and lanterns are indistinct and cut off. | S-NATURAL(1.2): Severe motion blur and overexposed highlights dominate; no natural detail visible, resembling a failed capture rather than processing artifacts. | S-GLOBAL(1.2): Severe motion blur and extreme overexposure dominate, making details unrecognizable; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10167.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures smeared; no discernible detail; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; chaotic visual experience with no discernible subject or hierarchy. | S-CONTENT(1.2): Severe motion blur obscures all subjects and key regions; no content is clearly visible or interpretable. | S-NATURAL(1.2): Severe motion blur throughout; no sharp edges or textures visible. Entire image lacks detail, appearing smeared and unnatural. | S-GLOBAL(1.2): Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
