img_id,dataset,route,level,score,reason,parse_tier
2848518668.jpg,koniq,r4,,4.7792,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp petal edges, no noise or blur; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.8): Flawless composition with cen",1
2852195444.jpg,koniq,r4,,4.7858,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(5.0): Crisp textile weave visible throughout; no blur, noise, exposure issues, color cast, or compression artifacts. Uniform and clean texture. | S-CONTENT(5.0): Uniform textured surface with n",1
2855163439.jpg,koniq,r4,,3.6842,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in dark areas, slight blur on fish edges, crushed shadows, and cool color cast reduce technical fidelity. | S-AESTH(4.1): Strong composition with fish aligned diagonally; s",1
2858136334.jpg,koniq,r4,,2.9614,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy blue color cast, significant noise in shadows, soft focus on subject, and motion blur around hand and mic; fine textures lost. | S-CONTENT(3.0): Subject mostly visible but face part",1
2866097268.jpg,koniq,r4,,3.4123,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe motion blur smears edges and liquid surface; crushed shadows in background; minor noise in dark areas; focus inconsistent. | S-AESTH(4.1): Strong lighting creates warm glow and ref",1
2871570084.jpg,koniq,r4,,4.6634,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-CONTENT(4.8): Subject fully visible, wings inta",1
2871745051.jpg,koniq,r4,,4.6208,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, fine texture visible on exoskeleton, no noise, perfect exposure, neutral white balance, no compression or chromatic aberration. | S-CONTENT(5.0): Subject fully in frame, no o",1
288113726.jpg,koniq,r4,,2.7464,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; motion blur on edges; no detail in highlights or midtones. | S-AESTH(4.1): Strong chiaroscuro lighting creates moody dep",1
2886173632.jpg,koniq,r4,,3.6208,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across face and edges; visible noise in shadows; slight chromatic aberration on helmet rim; exposure clipped in highlights. | S-AESTH(4.1): Strong circular framing creates v",1
2887792801.jpg,koniq,r4,,3.7499,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy noise in dark areas, slight blur in lantern edges, and warm color cast; exposure is low with crushed shadows. | S-AESTH(4.8): Rich warm glow creates deep visual hierarchy; orderly g",1
289462174.jpg,koniq,r4,,3.2893,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image; edges of cup and saucer smeared; fine details in coffee surface reflection indistinct; no sharp focus evident. | S-AESTH(4.1): Strong composition w",1
2897238920.jpg,koniq,r4,,2.9927,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.9): Motion blur on squirrel’s limbs and tail; moderate noise in grass; slight underexposure in shadows; no severe artifacts or color cast. | S-AESTH(2.9): Ordinary snapshot: squirrel centered",1
2902284957.jpg,koniq,r4,,4.1561,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp detail on orange sculpture; slight softness in background. No noise, clipping, or color cast. Minor edge halo suggests mild compression. | S-AESTH(4.8): Striking composition with ce",1
2904337110.jpg,koniq,r4,,2.6198,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image; edges smeared, fine textures lost; heavy noise in dark areas; exposure too dark with crushed shadows. | S-AESTH(4.1): Warm, golden lighting enhance",1
2906945782.jpg,koniq,r4,,3.6804,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.0): Strong subject placement with leading light; vibrant yellow-green harmony; cage bars add texture without clutter; minor lighting harshness on edges. | S-CONTENT(3.9): Main subject bird f",1
2908654044.jpg,koniq,r4,,2.9809,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; digital display is the only visible element; extreme noise in dark areas; no detail beyond illuminated digits. | S-AESTH(1.8): Harsh red LED glow aga",1
2916069086.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur and grass; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.1): Natural composition with rabbit slightly off-cen",1
2926374384.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor noise in shadows and slight softness; edges mostly crisp, no compression artifacts or color cast. Exposure balanced, white balance neutral. | S-AESTH(2.9): Ordinary composition with",1
2927008302.jpg,koniq,r4,,3.4338,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe crushed shadows obscure foreground details; motion blur in silhouettes; slight noise in midtones; warm white balance is intentional but not neutral. | S-AESTH(4.1): Strong gradient",1
2931922629.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Slight softness in balloon edges and strings; minimal noise in sky; no clipping or color cast; no compression artifacts visible. | S-AESTH(4.1): Clean composition with balloons centered; ",1
2932540851.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fine textures; slight noise in sky; no clipping, white balance neutral, no compression artifacts or chromatic aberration. | S-AESTH(2.9): Ordinary composition with cente",1
2944165349.jpg,koniq,r4,,3.0607,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on glass stem and base; fine wood grain blurred. Mild noise in shadows. Highlights on glass show slight clipping. Overall clarity reduced. | S-AESTH(2.9): Ordinary close-up wit",1
2948923084.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges and text on boat; slight softness in distant boats; minor noise in shadows; no clipping or color cast; no compression artifacts. | S-AESTH(2.9): Ordinary composition with clut",1
2962584804.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp zebra stripes with fine fur texture; minor softness in shadows; no noise, artifacts, or exposure issues; white balance neutral. | S-AESTH(4.1): Strong graphic pattern with high cont",1
2967177700.jpg,koniq,r4,,4.6245,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Strong silhouette composition with rule-of-thirds subject placement; warm, moody backlighting enhances drama; cohesive golden-orange palette; clear visual hierarchy and depth. | S-CONTEN",1
2971372651.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced with no clipping. | S-AESTH(2.9): Ordinary street scene; flat light",1
2978991004.jpg,koniq,r4,,3.69,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on flower edges and leaves; noticeable noise in dark foliage; slight shadow crush; no severe artifacts or color cast. | S-AESTH(4.1): Soft focus highlights yellow flower agains",1
2979597587.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp bird silhouettes, slight softness in sky gradients, no noise or artifacts; minor compression banding barely visible on close inspection. | S-AESTH(4.1): Strong sky composition with ",1
2985434942.jpg,koniq,r4,,2.565,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur on tiger, heavy compression artifacts, clipped highlights in foliage, and unnatural color cast. | S-AESTH(2.9): Subject centered but background cluttered; lighting flat",1
299211567.jpg,koniq,r4,,2.2196,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; heavy noise in dark areas; focus soft; mirror reflection shows slight blur and color cast. | S-AESTH(1.8): Harsh, uneven lighting creates deep shadow",1
299519765.jpg,koniq,r4,,4.7497,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-CONTENT(4.8): All marbles fully visible, no cro",1
2998270477.jpg,koniq,r4,,3.093,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate blur across subject and background; noticeable noise in shadows; blue cast from underwater lighting affects white balance. | S-AESTH(2.9): Subject centered but composition lacks ",1
3005232085.jpg,koniq,r4,,3.3197,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Strong warm color cast, heavy noise in shadows, motion blur on vehicles, and compressed gradients; detail loss visible throughout. | S-AESTH(4.1): Strong symmetrical composition with lead",1
3014660789.jpg,koniq,r4,,3.8576,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(2.9): Ordinary composition with cluttered backgr",1
3017896883.jpg,koniq,r4,,2.067,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy noise in dark areas, crushed shadows, and poor focus across entire image; details smeared, edges indistinct. | S-AESTH(1.8): Harsh, flat lighting; cluttered comp",1
3020768905.jpg,koniq,r4,,4.1818,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.0): Minor softness and slight noise in shadows; edges of balloon dog are mostly crisp with no artifacts or exposure issues. | S-AESTH(4.0): Strong subject focus with balanced composition; vib",1
3021647597.jpg,koniq,r4,,3.3707,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate motion blur on subject, noticeable noise in water shadows, slight underexposure in deeper areas. | S-AESTH(2.9): Subject centered but water dominates; lighting flat, colors monoc",1
3021659624.jpg,koniq,r4,,3.2918,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush in background, noticeable noise in dark areas, and slight blur on balloon edges reduce clarity. | S-AESTH(2.9): Ordinary composition with centered subject; flat lighti",1
3039024.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on cookie edges and textures; noticeable noise in shadows; slight exposure imbalance with bright highlights and darkened areas. | S-AESTH(2.9): Ordinary composition with cen",1
3040037970.jpg,koniq,r4,,4.6634,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no noise, even exposure, neutral white balance, no compression artifacts or chromatic aberration. Pristine technical quality. | S-CONTENT(4.8): Subject fully in frame, no occ",1
3047954017.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on duck edges and water ripples; visible noise in shadows; slight exposure imbalance with washed-out highlights. | S-AESTH(2.9): Ordinary composition with ducks scattered; f",1
3051112804.jpg,koniq,r4,,1.8715,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues with crushed shadows and clipped highlights; strong green color cast; extreme noise in dark areas; fine retinal details lost. | S-AESTH(1.2): Harsh, unnatural green",1
3067436148.jpg,koniq,r4,,3.6441,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe warm color cast, heavy noise in shadows, soft focus on latte art edges, and crushed blacks obscure detail. | S-AESTH(4.1): Warm, moody lighting enhances latte art; centered composi",1
3071201670.jpg,koniq,r4,,2.481,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; heavy noise in dark areas; motion blur on interior elements; focus soft overall. | S-AESTH(1.8): Harsh red lighting dominates, creating visual discom",1
3077228870.jpg,koniq,r4,,2.6285,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy noise in dark areas, crushed shadows, and strong blue color cast dominate; details smeared, especially on pins and lane. | S-AESTH(2.9): Blue-lit bowling lane wi",1
3078720945.jpg,koniq,r4,,3.5172,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe blue cast, crushed shadows, and noticeable noise in dark areas; fine textures blurred, edges soft with minor chromatic aberration. | S-AESTH(4.1): Strong blue-violet color harmony;",1
3084860790.jpg,koniq,r4,,1.3898,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.2): Extreme blur across entire image; no discernible edges or textures; bokeh effect dominates, rendering subject unrecognizable. | S-AESTH(1.8): Severe blur obscures subject; chaotic bokeh l",1
3090534929.jpg,koniq,r4,,2.7,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate blur across subject and balls; noticeable noise in shadows; warm color cast; slight compression artifacts in gradients. | S-AESTH(1.8): Harsh, flat lighting; cluttered compositio",1
3092999912.jpg,koniq,r4,,4.724,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(5.0): Intentional defocus creates uniform bokeh; no noise, artifacts, or exposure issues. Technical execution is flawless for this artistic effect. | S-AESTH(4.8): Symmetrical bokeh composition",1
3094633355.jpg,koniq,r4,,2.0661,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(1.8): Severe motion blur and noise; crushed shadows with no detail; text edges smeared; heavy digital artifacts in highlights. | S-AESTH(1.8): Harsh, chaotic lines and clashing red/green tones ",1
3094978642.jpg,koniq,r4,,2.9488,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Severe underexposure crushes shadows; heavy blue cast from white balance; fine textures blurred; noise visible in dark areas. | S-AESTH(2.9): Subject centered but background cluttered; fl",1
3100238639.jpg,koniq,r4,,2.8387,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy noise in shadows, motion blur on engine parts, underexposed with crushed blacks, slight focus softness on fine textures. | S-AESTH(1.8): Harsh, uneven lighting creates deep shadows ",1
3105967281.jpg,koniq,r4,,3.0346,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy noise in shadows, underexposed areas with crushed detail, and overall soft focus; fine textures blurred, especially in crowd. | S-AESTH(1.8): Harsh overhead lighting creates flat sh",1
3107236272.jpg,koniq,r4,,2.8887,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues: moon is overexposed to pure white, no detail; surrounding blacks are crushed with no texture. No discernible noise or artifacts due to extreme clipping. | S-AESTH(",1
3108798537.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp facial features and shirt texture; slight softness in shadows, minimal noise; no artifacts or exposure issues. | S-AESTH(4.1): Strong high-contrast lighting sculpts the subject; cen",1
3108925603.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp gate details and foliage; slight softness in shadows; no noise, clipping, or artifacts; white balance neutral; minor edge blur on tree leaves. | S-AESTH(4.1): Strong symmetrical com",1
